2021/03/22 08:45:31.64,TXFD1,16012,3,1459,897,775
2021/03/22 08:45:31.89,TXFD1,16011,1,1462,899,778
2021/03/22 08:45:32.27,TXFD1,16010,1,1465,902,781
2021/03/22 08:45:32.27,TXFD1,16012,1,1463,900,779
2021/03/22 08:45:32.27,TXFD1,16012,1,1464,901,780
2021/03/22 08:45:32.52,TXFD1,16011,1,1466,903,782
2021/03/22 08:45:32.89,TXFD1,16011,2,1468,904,783
2021/03/22 08:45:33.27,TXFD1,16011,1,1469,905,784
2021/03/22 08:45:33.64,TXFD1,16011,1,1474,908,788
2021/03/22 08:45:33.64,TXFD1,16011,2,1471,906,785
2021/03/22 08:45:33.64,TXFD1,16011,2,1473,907,787
2021/03/22 08:45:33.77,TXFD1,16013,3,1477,909,789
2021/03/22 08:45:33.77,TXFD1,16013,1,1478,910,790
2021/03/22 08:45:34.02,TXFD1,16012,1,1483,911,794
2021/03/22 08:45:34.02,TXFD1,16013,4,1483,911,794
2021/03/22 08:45:34.27,TXFD1,16011,1,1484,912,795
2021/03/22 08:45:34.27,TXFD1,16010,2,1487,915,796
2021/03/22 08:45:34.27,TXFD1,16011,1,1487,915,796
2021/03/22 08:45:34.52,TXFD1,16011,1,1488,916,797
2021/03/22 08:45:34.64,TXFD1,16012,1,1489,917,798
2021/03/22 08:45:35.02,TXFD1,16011,3,1492,920,799
2021/03/22 08:45:35.02,TXFD1,16013,1,1496,922,801
2021/03/22 08:45:35.02,TXFD1,16013,3,1495,921,800
2021/03/22 08:45:35.14,TXFD1,16014,1,1497,923,802
2021/03/22 08:45:35.27,TXFD1,16012,1,1498,924,803
2021/03/22 08:45:35.52,TXFD1,16013,1,1499,925,804
2021/03/22 08:45:35.52,TXFD1,16014,2,1501,926,805
2021/03/22 08:45:35.77,TXFD1,16012,1,1502,927,806
