date,open,high,low,close
2008/12/1,4436.120117,4750.959961,4190.02002,4591.220215
2008/11/3,4925.740234,5095.97998,3955.429932,4460.490234
2008/10/1,5854,5854,4110.089844,4870.660156
2008/9/1,6967.220215,6967.220215,5530.189941,5719.279785
2008/8/1,6920.75,7376.689941,6809.959961,7046.109863
2008/7/1,7528.540039,7569.180176,6708.459961,7024.060059
2008/6/2,8638.480469,8809.330078,7466.200195,7523.540039
2008/5/2,8998.05957,9309.950195,8548.320313,8619.080078
2008/4/1,8593.200195,9194.860352,8419.719727,8919.919922
2008/3/3,8213.700195,9049.230469,7900.799805,8572.589844
2008/2/1,7613.580078,8473.709961,7530.370117,8412.759766
2008/1/2,8491.570313,8546.200195,7384.609863,7521.129883
2007/12/3,8623.120117,8804.929688,7664.620117,8506.280273
2007/11/1,9780.589844,9785.75,8207.969727,8586.400391
2007/10/1,9523.980469,9859.650391,9275.719727,9711.370117
2007/9/3,9018.889648,9482.370117,8841.639648,9476.519531
2007/8/1,9188.599609,9265.700195,7987.609863,8982.160156
2007/7/2,8903.769531,9807.910156,8849.349609,9287.25
2007/6/1,8236.759766,8985.929688,8224.280273,8883.209961
2007/5/2,7900.759766,8256.25,7861.430176,8144.950195
2007/4/2,7888.169922,8108.5,7843.049805,7875.419922
2007/3/1,7707.629883,7928.029785,7306.069824,7884.410156
2007/2/1,7751.299805,7950.200195,7679.779785,7901.959961
2007/1/2,7871.410156,7999.419922,7599.549805,7699.640137
2006/12/1,7587.509766,7823.720215,7369.089844,7823.720215
2006/11/1,7036.069824,7567.720215,7005.129883,7567.720215
2006/10/2,6907.430176,7159.850098,6874.97998,7021.319824
2006/9/1,6631.830078,6961.919922,6550.029785,6883.049805
2006/8/1,6464.589844,6761.790039,6405.089844,6611.77002
2006/7/3,6727.22998,6789.549805,6232.490234,6454.580078
2006/6/1,6874.660156,6967.379883,6268.919922,6704.410156
2006/5/2,7174.930176,7476.069824,6791.109863,6846.950195
2006/4/3,6627.319824,7229.350098,6615.97998,7171.77002
2006/3/1,6518,6685.450195,6344.72998,6613.970215
2006/2/3,6592.189941,6747.430176,6466.209961,6561.629883
2006/1/2,6457.609863,6797.200195,6373.629883,6532.180176
2005/12/1,6196.359863,6600.169922,6162.859863,6548.339844
2005/11/1,5803.25,6212.350098,5786.640137,6203.470215
2005/10/3,6128.970215,6171.870117,5618.899902,5764.299805
2005/9/2,6081.709961,6186.120117,5894.990234,6118.609863
2005/8/1,6320.669922,6481.620117,5976.399902,6033.470215
2005/7/1,6240.080078,6480.970215,6180.580078,6311.97998
2005/6/1,6002.549805,6401.810059,5962.879883,6241.939941
2005/5/3,5845.140137,6026.529785,5793.25,6011.560059
2005/4/1,6010.709961,6048.370117,5565.410156,5818.069824
2005/3/1,6227.419922,6267.52002,5940.180176,6005.879883
2005/2/1,6015.779785,6233.529785,5979.919922,6207.830078
2005/1/3,6166.390137,6183.149902,5734.870117,5994.22998
2004/12/1,5778.060059,6160.959961,5745.049805,6139.689941
2004/11/1,5725.649902,6088.120117,5628.25,5844.759766
2004/10/1,5869.419922,6135.549805,5597.799805,5705.930176
2004/9/1,5799.819824,5970.290039,5712.950195,5845.689941
2004/8/2,5404.189941,5864.569824,5255.060059,5765.540039
2004/7/1,5849.740234,5870.589844,5280.419922,5420.569824
2004/6/1,5991.490234,6010.5,5514.169922,5839.439941
2004/5/3,6102.600098,6191.839844,5450.720215,5977.839844
2004/4/1,6504.540039,6916.310059,6023.580078,6117.810059
2004/3/1,6816.790039,7135,6020.640137,6522.189941
2004/2/2,6379.97998,6756.759766,6210.350098,6750.540039
2004/1/2,5907.149902,6421.450195,5907.149902,6375.379883
2003/12/1,5768.689941,5945.529785,5718.439941,5890.689941
2003/11/3,6054.310059,6182.200195,5740.569824,5771.77002
2003/10/1,5599.100098,6173.850098,5560.549805,6045.120117
2003/9/1,5690.839844,5809.430176,5591.330078,5611.410156
2003/8/1,5365.72998,5692.930176,5174.77002,5650.830078
2003/7/1,4893.580078,5504.379883,4893.580078,5318.339844
2003/6/2,4620.540039,5089.080078,4612.100098,4872.149902
2003/5/2,4130.600098,4639.009766,4108.669922,4555.899902
2003/4/1,4275.390137,4677.419922,4044.72998,4148.069824
2003/3/3,4483.439941,4619.97998,4240.600098,4321.220215
2003/2/6,5015.160156,5015.160156,4385.609863,4432.459961
2003/1/2,4452.450195,5141.799805,4431.189941,5015.160156
2002/12/2,4655.419922,4867.22998,4413.140137,4452.450195
2002/11/1,4596.689941,4862.660156,4486.339844,4646.689941
2002/10/1,4146.669922,4682.939941,3845.76001,4579.140137
2002/9/2,4756.009766,4756.009766,4082.939941,4191.810059
2002/8/1,4923.290039,5030.240234,4506.600098,4764.939941
2002/7/1,5124.5,5460.089844,4796.450195,4940.379883
2002/6/3,5628.27002,5656.910156,5048.310059,5153.709961
2002/5/2,6099.27002,6106.77002,5421.799805,5675.649902
2002/4/1,6118.450195,6484.930176,6009.450195,6065.72998
2002/3/1,5672.029785,6326.430176,5645.799805,6167.470215
2002/2/1,5948.100098,6048.649902,5492.939941,5696.109863
2002/1/2,5575.339844,6049.120117,5375.399902,5872.140137
2001/12/3,4534.370117,5651.97998,4532.189941,5551.240234
2001/11/1,3939.080078,4722.180176,3910.840088,4441.120117
2001/10/2,3623.669922,4104.209961,3436.25,3903.48999
2001/9/3,4520,4526.27002,3411.679932,3636.939941
2001/8/1,4402.709961,4715.200195,4303.339844,4509.439941
2001/7/2,4886.490234,4906.819824,4008.080078,4352.97998
2001/6/1,5090.660156,5318.709961,4741.540039,4883.430176
2001/5/2,5469.950195,5502.529785,4902.220215,5048.859863
2001/4/2,5797.850098,5797.850098,5345.600098,5381.669922
2001/3/1,5581.950195,5981.310059,5471.620117,5797.919922
2001/2/1,5927.25,6198.220215,5653.859863,5674.689941
2001/1/2,4717.490234,5992.430176,4678,5936.200195
2000/12/1,5173.02002,5403.140137,4555.910156,4739.089844
2000/11/1,5552.299805,6164.620117,4760.680176,5256.930176
2000/10/2,6165.640137,6425.689941,5074.439941,5544.180176
2000/9/1,7659.819824,7829.339844,6155.649902,6185.140137
2000/8/1,8171.580078,8305.669922,7440.810059,7616.97998
2000/7/3,8260.950195,8643.209961,7723.439941,8114.919922
2000/6/1,8936.429688,9209.480469,8050.02002,8265.089844
2000/5/2,8836.830078,9167.780273,8281.679688,8939.519531
2000/4/1,9892.780273,10328.98047,8458.400391,8777.349609
2000/3/1,9572.240234,10071.25977,8250.459961,9854.950195
2000/2/1,9859.629883,10393.58984,9407.790039,9435.94043
2000/1/4,8655.009766,9753.719727,8647.370117,9744.889648
1999/12/1,7727.259766,8476.099609,7684.640137,8448.839844
1999/11/1,7840.129883,8146.959961,7267.290039,7720.870117
1999/10/1,7682.490234,7944.669922,7465.939941,7854.850098
1999/9/1,8272.860352,8412.490234,7415.580078,7598.790039
1999/8/2,7346.830078,8275.700195,6776.319824,8157.72998
1999/7/2,8542.230469,8710.709961,7073.22998,7326.75
1999/6/1,7358.009766,8659.139648,7313.120117,8467.370117
1999/5/3,7392.049805,7701.359863,7304.439941,7316.569824
1999/4/1,6876.640137,7703.759766,6876.640137,7371.169922
1999/3/1,6324.399902,7133.029785,6228.529785,6881.720215
1999/2/1,5948.350098,6383.040039,5422.660156,6318.52002
1999/1/5,6310.410156,6577.919922,5949.450195,5998.319824
1998/12/1,7116,7375.910156,6414.450195,6418.430176
1998/11/2,7215,7488,6643,7177
1998/10/1,6760,7170,6384,7165
1998/9/1,6350,7218,6219,6833
1998/8/1,7580,7715,6547,6550
1998/7/2,7654,8116,7647,7653
1998/6/1,7860,7898,7073,7548
1998/5/2,8366,8432,7895,7903
1998/4/1,9160,9337,8294,8304
1998/3/2,9272,9314,8630,9091
1998/2/2,8260,9378,8245,9202
1998/1/3,8200,8200,7373,8085
1997/12/1,7446,8532,7354,8187
1997/11/3,7419,8137,7406,7797
1997/10/1,8737,8737,7040,7313
1997/9/1,9861,9861,8599,8708
1997/8/1,9953,10256,9501,9756
1997/7/2,9094,10113,8988,10066
1997/6/2,8203,9131,8170,9030
1997/5/2,8497,8497,7893,8163
1997/4/1,8081,8758,8063,8485
1997/3/1,7960,8599,7830,8004
1997/2/1,7343,7953,7309,7875
1997/1/4,6806,7391,6789,7283
1996/12/2,6863,7084,6769,6933
1996/11/1,6450,7002,6441,6826
1996/10/1,6537,6680,6356,6426
