date,open,high,low,close
2017/5/15,9978.280273,10058.58984,9895.650391,9947.620117
2017/5/8,9934.129883,10018.79004,9899.080078,9986.820313
2017/5/2,9926.44043,9979.910156,9899.94043,9899.94043
2017/4/24,9742.910156,9897.040039,9683.700195,9872
2017/4/17,9740.80957,9771.070313,9622.25,9717.410156
2017/4/10,9880.290039,9898.639648,9730.94043,9732.929688
2017/4/5,9856.44043,9949.480469,9788.519531,9873.370117
2017/3/27,9907.599609,9924.139648,9799.280273,9811.519531
2017/3/20,9905.80957,9976.610352,9843.070313,9902.980469
2017/3/13,9656.55957,9908.69043,9656.55957,9908.69043
2017/3/6,9647,9773.490234,9562.75,9627.889648
2017/3/1,9751.120117,9774.599609,9633.879883,9648.209961
2017/2/20,9795.80957,9820.070313,9721.360352,9750.469727
2017/2/13,9690.389648,9869.589844,9681.099609,9779.919922
2017/2/6,9467.669922,9688.150391,9467.669922,9665.589844
2017/2/2,9502.25,9521.339844,9413.769531,9455.55957
2017/1/23,9363.660156,9468.339844,9363.660156,9447.950195
2017/1/16,9356.540039,9359.009766,9281.209961,9331.459961
2017/1/9,9376.480469,9430.580078,9319.450195,9378.830078
2017/1/3,9252.55957,9381.110352,9235.950195,9372.219727
2016/12/26,9088.990234,9259.089844,9083.280273,9253.5
2016/12/19,9316.05957,9317.030273,9078.639648,9078.639648
2016/12/12,9402.049805,9430.339844,9309.790039,9326.780273
2016/12/5,9194.459961,9399.25,9138.639648,9392.679688
2016/11/28,9167.330078,9278.959961,9165.900391,9189.490234
2016/11/21,9009.780273,9202.719727,8986.400391,9159.070313
2016/11/14,8955.269531,9032.30957,8879.69043,9008.790039
2016/11/7,9102.969727,9296.860352,8926.599609,8957.759766
2016/10/31,9283.200195,9314.339844,9048.209961,9068.150391
2016/10/24,9333.94043,9399.969727,9276.709961,9306.919922
2016/10/17,9150.669922,9348.089844,9074.990234,9306.570313
2016/10/11,9311.790039,9327.709961,9149.870117,9165.169922
2016/10/3,9219.519531,9289.950195,9212.379883,9265.80957
2016/9/26,9229.339844,9303.129883,9160.910156,9166.849609
2016/9/19,9003.410156,9290.759766,9003.410156,9284.620117
2016/9/12,9031.509766,9031.509766,8885.549805,8902.299805
2016/9/5,9032.379883,9278.879883,9025.530273,9053.69043
2016/8/29,9117.530273,9136.419922,8958.80957,8987.549805
2016/8/22,9004.679688,9131.719727,8928.330078,9131.719727
2016/8/15,9152.360352,9175.129883,9034.269531,9034.269531
2016/8/8,9123.070313,9200.419922,9063.80957,9150.389648
2016/8/1,9008.740234,9101.709961,8948.400391,9092.120117
2016/7/25,9030.360352,9085.910156,8916.049805,8984.410156
2016/7/18,8952.610352,9075.889648,8952.610352,9013.139648
2016/7/11,8728.230469,8949.849609,8728.230469,8949.849609
2016/7/4,8728.320313,8782.379883,8569.150391,8640.910156
2016/6/27,8406.290039,8755.620117,8386.269531,8738.240234
2016/6/20,8612.259766,8716.25,8374.259766,8476.990234
2016/6/13,8634.240234,8634.240234,8476.839844,8568.080078
2016/6/6,8605.150391,8754.820313,8557.679688,8715.480469
2016/5/30,8476.620117,8635.030273,8462.150391,8591.570313
2016/5/23,8150.379883,8463.610352,8119.709961,8463.610352
2016/5/16,8035.209961,8166.959961,8003.930176,8131.259766
2016/5/9,8156.649902,8204.509766,7999.97998,8053.689941
2016/5/3,8362.349609,8363.589844,8104.160156,8146.430176
2016/4/25,8541.139648,8622.419922,8352.230469,8377.900391
2016/4/18,8681.799805,8743.349609,8501.030273,8535.75
2016/4/11,8518.959961,8719.150391,8476.570313,8700.389648
2016/4/6,8605.160156,8605.160156,8436.540039,8541.5
2016/3/28,8713.719727,8803.910156,8585.709961,8657.549805
2016/3/21,8826.160156,8840.75,8676.870117,8704.969727
2016/3/14,8746.480469,8826.839844,8589.410156,8810.709961
2016/3/7,8656.740234,8727.879883,8575.700195,8706.139648
2016/3/1,8381.379883,8648.94043,8378.05957,8643.549805
2016/2/22,8315.790039,8432.740234,8264.389648,8411.160156
2016/2/15,7976.649902,8337.969727,7953.990234,8325.040039
2016/2/1,8164.240234,8166.799805,8036.600098,8063
2016/1/25,7813.72998,8149.5,7799.580078,8145.209961
2016/1/18,7678.669922,7854.879883,7627.890137,7756.180176
2016/1/11,7855.799805,7865.97998,7662.339844,7762.009766
2016/1/4,8315.790039,8326.330078,7770.160156,7893.970215
2015/12/28,8374.179688,8394.599609,8258.730469,8338.05957
2015/12/21,8228.049805,8393.410156,8191.529785,8363.280273
2015/12/14,8058.669922,8319.669922,7980.589844,8257.320313
2015/12/7,8432.469727,8535.360352,8108.680176,8115.890137
2015/11/30,8339.830078,8497.19043,8239,8398.599609
2015/11/23,8480.589844,8510.700195,8352.169922,8398.400391
2015/11/16,8278.120117,8484.05957,8217.339844,8465.450195
2015/11/9,8702.669922,8746.280273,8329.5,8329.5
2015/11/2,8571.530273,8871.870117,8524.009766,8693.570313
2015/10/26,8706.80957,8757.139648,8503.69043,8554.30957
2015/10/19,8636,8740.080078,8591.419922,8673.80957
2015/10/12,8490.740234,8652.469727,8490.740234,8604.950195
2015/10/5,8350.589844,8544.929688,8316.830078,8445.959961
2015/9/30,8078.529785,8320.660156,8059.680176,8305.030273
2015/9/21,8381.580078,8381.580078,8061.870117,8132.350098
2015/9/14,8343.719727,8467.150391,8226.070313,8445.5
2015/9/7,7981.589844,8313.179688,7957.799805,8305.820313
2015/8/31,8028.589844,8174.919922,7907.310059,8000.600098
2015/8/24,7693.169922,8039.759766,7203,8019.180176
2015/8/17,8307.120117,8308.540039,7786.919922,7786.919922
2015/8/10,8402.580078,8586.219727,8235.950195,8305.639648
2015/8/3,8626.30957,8626.790039,8368.400391,8442.290039
2015/7/27,8722.759766,8733.169922,8516.230469,8665.339844
2015/7/20,9101.240234,9124.879883,8733.429688,8767.860352
2015/7/13,8976.299805,9124.759766,8949.549805,9045.980469
2015/7/6,9301.169922,9347.540039,8750.919922,8914.129883
2015/6/29,9342.150391,9404.759766,9204.450195,9358.230469
2015/6/22,9265.929688,9500.570313,9265.929688,9462.570313
2015/6/15,9301.889648,9324.94043,9170.089844,9218.370117
2015/6/8,9326.360352,9419.219727,9191.870117,9301.929688
2015/6/1,9680.900391,9692.339844,9272.94043,9340.129883
2015/5/25,9651.629883,9766.209961,9589.320313,9701.070313
2015/5/18,9604.30957,9736.089844,9536.160156,9638.799805
2015/5/11,9777.969727,9797.19043,9552.860352,9579.480469
2015/5/4,9854.219727,9871.650391,9692,9692
2015/4/27,9943.450195,10014.28027,9820.049805,9820.049805
2015/4/20,9543.379883,9961.30957,9508.570313,9913.280273
2015/4/13,9622.589844,9666.519531,9508.139648,9570.929688
2015/4/7,9621.040039,9663.049805,9559.709961,9617.700195
